time;input;xPos;yPos;zPos;Bearing
084349870;Connect;50;50;0;0
084350296;TakeOff;50;50;0;0
084350822;Unknown;50;50;0;0
084350914;Unknown;49;50;0;0
084351221;Unknown;49;50;0;0
084351323;Unknown;49;49;0;0
084351424;Unknown;49;49;10;0
084351527;Unknown;49;50;20;0
084353006;Unknown;49;50;60;0
084353515;Unknown;47;52;70;0
084359079;MoveForward;47;52;70;0
084359080;MoveForward;47;52;70;0
084359080;MoveForward;47;52;70;0
084400248;Unknown;47;52;60;0
084400452;Unknown;46;52;60;0
084400554;Unknown;46;52;70;0
084401064;Unknown;46;52;70;0
084401166;Unknown;44;52;70;0
084401268;Unknown;44;52;70;0
084401370;Unknown;44;53;70;0
084401472;Unknown;44;53;80;0
084401574;Unknown;44;53;80;0
084401676;Unknown;44;53;80;0
084401778;Unknown;44;53;80;0
084401829;Unknown;44;54;80;0
084401934;Unknown;44;54;80;0
084402033;Unknown;44;54;80;0
084402187;Unknown;44;55;80;0
084402281;MoveRight;44;55;80;0
084402290;Unknown;44;55;80;0
084402339;Unknown;44;55;80;0
084402441;Unknown;44;56;80;0
084402543;Unknown;44;56;80;0
084402645;Unknown;44;57;80;0
084402747;Unknown;44;57;80;0
084402849;Unknown;44;57;80;0
084402951;Unknown;44;57;80;0
084403053;Unknown;44;58;80;0
084403155;Unknown;44;58;80;0
084403257;Unknown;45;58;80;0
084403359;Unknown;45;59;80;0
084403461;Unknown;45;59;80;0
084403563;Unknown;46;59;80;0
084403665;Unknown;46;60;80;0
084403767;Unknown;46;60;80;0
084403871;Unknown;47;60;80;0
084403974;Unknown;47;60;80;0
084404073;Unknown;47;60;80;0
084404082;MoveBackward;48;62;80;0
084404175;Unknown;48;62;80;0
084404277;Unknown;48;62;80;0
084404379;Unknown;49;62;80;0
084404481;Unknown;49;63;90;0
084404583;Unknown;49;63;90;0
084404685;Unknown;50;62;90;0
084404787;Unknown;50;62;90;0
084404889;Unknown;50;62;90;0
084404991;Unknown;50;62;90;0
084405092;Unknown;50;62;90;0
084405195;Unknown;50;61;90;0
084405296;Unknown;51;61;90;0
084405398;Unknown;51;61;90;0
084405504;Unknown;51;60;90;0
084405602;Unknown;51;60;90;0
084405704;Unknown;50;60;90;0
084405807;Unknown;50;59;90;0
084405911;Unknown;50;59;90;0
084405960;Unknown;50;59;90;0
084406062;Unknown;50;58;90;0
084406084;MoveLeft;50;58;90;0
084406164;Unknown;50;58;90;0
084406266;Unknown;50;58;90;0
084406368;Unknown;50;57;90;0
084406470;Unknown;50;57;80;0
084406572;Unknown;50;57;80;0
084406674;Unknown;50;56;80;0
084406776;Unknown;50;56;80;0
084406878;Unknown;50;56;80;0
084406980;Unknown;50;56;80;0
084407082;Unknown;49;55;80;0
084407185;Unknown;49;55;80;0
084407287;Unknown;49;55;80;0
084407390;Unknown;48;55;80;0
084407485;Stop;48;55;80;0
084407491;Unknown;48;55;80;0
084407598;Unknown;48;55;80;0
084407695;Unknown;48;55;80;0
084407796;Unknown;47;55;80;0
084407898;Unknown;47;55;80;0
084408000;Unknown;46;54;80;0
084408102;Unknown;46;54;80;0
084408206;Unknown;46;54;80;0
084408306;Unknown;46;54;80;0
084408408;Unknown;45;54;80;0
084408511;Unknown;45;54;80;0
084408612;Unknown;45;54;80;0
084408885;Land;44;54;80;0
084409122;Unknown;44;54;80;0
084409786;Unknown;44;55;70;0
084409888;Unknown;44;55;70;0
084410194;Unknown;44;55;60;0
084410806;Unknown;44;55;30;0
084411010;Unknown;44;55;20;0
084411112;Unknown;45;55;20;0
084411673;StopRecordRepeatNavigationRecording;45;55;0;0
